Date,Capital Value,Fund Code,Fund Type
2023-10-09,337.86120743150985,163402,Mutual Fund
2023-10-09,259.49063842389097,202002,Mutual Fund
2023-10-09,377.6932892515825,260116,Mutual Fund
2023-10-09,212.09770712665974,270006,Mutual Fund
2023-10-09,198.36261399219663,377010,Mutual Fund
2023-10-09,148.20732482440647,040001,Strategy Fund
2023-10-09,148.35949300144998,050001,Strategy Fund
2023-10-09,195.2274902989888,070002,Strategy Fund
2023-10-09,261.4275709860581,110011,Strategy Fund
2023-10-09,215.2053686548923,161005,Strategy Fund
2023-10-09,162.50678979506625,163402,Strategy Fund
2023-10-09,200.22835280260963,202002,Strategy Fund
2023-10-09,179.5085400151475,260116,Strategy Fund
2023-10-09,190.60336042768347,270006,Strategy Fund
2023-10-09,137.73109632080428,377010,Strategy Fund
2023-10-09,189.19817771285554,519008,Strategy Fund
2023-10-10,135.05833910624992,Shanghai Composite,Index
2023-10-10,160.89600607357778,040001,Mutual Fund
2023-10-10,139.9877442293147,050001,Mutual Fund
2023-10-10,351.4594404986636,070002,Mutual Fund
2023-10-10,494.7212188390995,110011,Mutual Fund
2023-10-10,377.51729077350103,161005,Mutual Fund
2023-10-10,336.1719013943523,163402,Mutual Fund
2023-10-10,257.38876425265744,202002,Mutual Fund
2023-10-10,372.44335253098546,260116,Mutual Fund
2023-10-10,209.27680762187518,270006,Mutual Fund
2023-10-10,196.2004614996817,377010,Mutual Fund
2023-10-10,146.5837918634887,040001,Strategy Fund
2023-10-10,147.1920807936796,050001,Strategy Fund
2023-10-10,194.5776938600133,070002,Strategy Fund
2023-10-10,260.1871393987525,110011,Strategy Fund
2023-10-10,213.46623635451013,161005,Strategy Fund
2023-10-10,161.92627830314694,163402,Strategy Fund
2023-10-10,198.41270572649265,202002,Strategy Fund
2023-10-10,177.6406316619889,260116,Strategy Fund
2023-10-10,188.79256584703285,270006,Strategy Fund
2023-10-10,137.10221857455903,377010,Strategy Fund
2023-10-10,187.4589806611374,519008,Strategy Fund
2023-10-11,135.2204091131774,Shanghai Composite,Index
2023-10-11,160.54203486021592,040001,Mutual Fund
2023-10-11,140.57569275507782,050001,Mutual Fund
2023-10-11,353.5330511976057,070002,Mutual Fund
2023-10-11,499.4705425399549,110011,Mutual Fund
2023-10-11,378.5743391876668,161005,Mutual Fund
2023-10-11,336.2727529647706,163402,Mutual Fund
2023-10-11,258.03223616328916,202002,Mutual Fund
2023-10-11,373.44894958281907,260116,Mutual Fund
2023-10-11,209.75814427940546,270006,Mutual Fund
2023-10-11,197.0048833918304,377010,Mutual Fund
2023-10-11,146.95299562472164,040001,Strategy Fund
2023-10-11,147.12172979648298,050001,Strategy Fund
2023-10-11,197.5414556437478,070002,Strategy Fund
2023-10-11,261.41471907870766,110011,Strategy Fund
2023-10-11,214.86024441386164,161005,Strategy Fund
2023-10-11,163.91342587480742,163402,Strategy Fund
2023-10-11,198.79286853022955,202002,Strategy Fund
2023-10-11,178.63212836339088,260116,Strategy Fund
2023-10-11,188.7826033631409,270006,Strategy Fund
2023-10-11,138.21236858602944,377010,Strategy Fund
2023-10-11,188.44701515074217,519008,Strategy Fund
2023-10-12,136.4914809588413,Shanghai Composite,Index
2023-10-12,162.13140100533207,040001,Mutual Fund
2023-10-12,140.71626844783287,050001,Mutual Fund
2023-10-12,352.2956855184141,070002,Mutual Fund
2023-10-12,504.81487734513234,110011,Mutual Fund
2023-10-12,378.65005405550437,161005,Mutual Fund
2023-10-12,339.6018532191218,163402,Mutual Fund
2023-10-12,258.10964583413806,202002,Mutual Fund
2023-10-12,374.30788216685954,260116,Mutual Fund
2023-10-12,211.28937873264516,270006,Mutual Fund
2023-10-12,198.64002392398254,377010,Mutual Fund
2023-10-12,148.4876683773767,040001,Strategy Fund
2023-10-12,148.0911677374803,050001,Strategy Fund
2023-10-12,198.17956875064908,070002,Strategy Fund
2023-10-12,262.1627754068166,110011,Strategy Fund
2023-10-12,216.13857564171468,161005,Strategy Fund
2023-10-12,164.7185889778186,163402,Strategy Fund
2023-10-12,200.30519307719078,202002,Strategy Fund
2023-10-12,179.59158537252958,260116,Strategy Fund
2023-10-12,190.01378459470803,270006,Strategy Fund
2023-10-12,138.80986483735205,377010,Strategy Fund
2023-10-12,188.94678246520803,519008,Strategy Fund
2023-10-13,135.61793548070474,Shanghai Composite,Index
2023-10-13,160.38038187447447,040001,Mutual Fund
2023-10-13,139.2528192559754,050001,Mutual Fund
2023-10-13,348.4204329777115,070002,Mutual Fund
2023-10-13,491.38680160775186,110011,Mutual Fund
2023-10-13,375.4693936014381,161005,Mutual Fund
2023-10-13,337.83592358238235,163402,Mutual Fund
2023-10-13,256.01895770288155,202002,Mutual Fund
2023-10-13,370.4525109805409,260116,Mutual Fund
2023-10-13,207.52842779120408,270006,Mutual Fund
2023-10-13,195.38232753162924,377010,Mutual Fund
2023-10-13,146.48614448514482,040001,Strategy Fund
2023-10-13,146.70848445223973,050001,Strategy Fund
2023-10-13,196.7388721289266,070002,Strategy Fund
2023-10-13,259.5374880399077,110011,Strategy Fund
2023-10-13,214.227751189355,161005,Strategy Fund
2023-10-13,163.1960273949997,163402,Strategy Fund
2023-10-13,198.18691122000516,202002,Strategy Fund
2023-10-13,178.15030196477835,260116,Strategy Fund
2023-10-13,188.22301941180737,270006,Strategy Fund
2023-10-13,137.62379227958033,377010,Strategy Fund
2023-10-13,187.6186595396967,519008,Strategy Fund
2023-10-16,134.99409297749347,Shanghai Composite,Index
2023-10-16,157.7501436117331,040001,Mutual Fund
2023-10-16,138.22234839348118,050001,Mutual Fund
2023-10-16,345.80727973037875,070002,Mutual Fund
2023-10-16,484.90049582652955,110011,Mutual Fund
2023-10-16,372.1277159983853,161005,Mutual Fund
2023-10-16,333.2751386140202,163402,Mutual Fund
2023-10-16,254.99488187207007,202002,Mutual Fund
2023-10-16,369.19297244320705,260116,Mutual Fund
2023-10-16,204.2287257893239,270006,Mutual Fund
2023-10-16,193.17450723052184,377010,Mutual Fund
2023-10-16,144.96028350618502,040001,Strategy Fund
2023-10-16,145.88218365757524,050001,Strategy Fund
2023-10-16,193.2849110402216,070002,Strategy Fund
2023-10-16,256.4451550144203,110011,Strategy Fund
2023-10-16,211.65317074376463,161005,Strategy Fund
2023-10-16,160.65354299482567,163402,Strategy Fund
2023-10-16,196.4722138109009,202002,Strategy Fund
2023-10-16,176.29324713766357,260116,Strategy Fund
2023-10-16,187.04893455270246,270006,Strategy Fund
2023-10-16,135.92682892812152,377010,Strategy Fund
2023-10-16,185.8492103378468,519008,Strategy Fund
2023-10-17,135.42607407502146,Shanghai Composite,Index
2023-10-17,158.27071908565185,040001,Mutual Fund
2023-10-17,138.374392976714,050001,Mutual Fund
2023-10-17,345.5652146345675,070002,Mutual Fund
2023-10-17,487.56744855357556,110011,Mutual Fund
2023-10-17,372.27656708478463,161005,Mutual Fund
2023-10-17,334.1749814882781,163402,Mutual Fund
2023-10-17,255.35187470669095,202002,Mutual Fund
2023-10-17,370.0790355770708,260116,Mutual Fund
2023-10-17,203.98365131837673,270006,Mutual Fund
2023-10-17,193.34836428702928,377010,Mutual Fund
2023-10-17,145.34087430407055,040001,Strategy Fund
2023-10-17,146.44592187253463,050001,Strategy Fund
2023-10-17,193.9436287756407,070002,Strategy Fund
2023-10-17,257.9929842827937,110011,Strategy Fund
2023-10-17,212.14004596596428,161005,Strategy Fund
2023-10-17,161.49357716203082,163402,Strategy Fund
2023-10-17,197.13967913592202,202002,Strategy Fund
2023-10-17,176.78453266414118,260116,Strategy Fund
2023-10-17,187.64271412666636,270006,Strategy Fund
2023-10-17,136.54581246827823,377010,Strategy Fund
2023-10-17,186.42452037228153,519008,Strategy Fund
2023-10-18,134.3426654824213,Shanghai Composite,Index
2023-10-18,156.3398163128069,040001,Mutual Fund
2023-10-18,137.05983624343523,050001,Mutual Fund
2023-10-18,341.07286684431807,070002,Mutual Fund
2023-10-18,483.6669089651469,110011,Mutual Fund
2023-10-18,367.3625163992655,161005,Mutual Fund
2023-10-18,331.5349991345206,163402,Mutual Fund
2023-10-18,253.1047782092721,202002,Mutual Fund
2023-10-18,365.9711582821653,260116,Mutual Fund
2023-10-18,201.69903442361093,270006,Mutual Fund
2023-10-18,191.12485809772846,377010,Mutual Fund
2023-10-18,143.46171867622138,040001,Strategy Fund
2023-10-18,144.94325745851765,050001,Strategy Fund
2023-10-18,191.19128188919848,070002,Strategy Fund
2023-10-18,256.6036497504373,110011,Strategy Fund
2023-10-18,209.84882670407058,161005,Strategy Fund
2023-10-18,159.2122708505911,163402,Strategy Fund
2023-10-18,195.09090969146644,202002,Strategy Fund
2023-10-18,174.82572193231687,260116,Strategy Fund
2023-10-18,185.7787741806395,270006,Strategy Fund
2023-10-18,134.9471712141902,377010,Strategy Fund
2023-10-18,184.68341839745207,519008,Strategy Fund
2023-10-19,132.00510310302718,Shanghai Composite,Index
2023-10-19,155.29233954351105,040001,Mutual Fund
2023-10-19,135.1547045196515,050001,Mutual Fund
2023-10-19,339.60625351688753,070002,Mutual Fund
2023-10-19,469.205268387089,110011,Mutual Fund
2023-10-19,360.49283734259916,161005,Mutual Fund
2023-10-19,326.86035564672386,163402,Mutual Fund
2023-10-19,249.05510175792372,202002,Mutual Fund
2023-10-19,359.3470803172581,260116,Mutual Fund
2023-10-19,197.40284499038802,270006,Mutual Fund
2023-10-19,189.21360951675118,377010,Mutual Fund
2023-10-19,141.76198133970948,040001,Strategy Fund
2023-10-19,142.6902768928639,050001,Strategy Fund
2023-10-19,189.68989480357155,070002,Strategy Fund
2023-10-19,250.6102077284472,110011,Strategy Fund
2023-10-19,206.49596752081294,161005,Strategy Fund
2023-10-19,158.14041485915453,163402,Strategy Fund
2023-10-19,191.9702106299164,202002,Strategy Fund
2023-10-19,171.7992293942208,260116,Strategy Fund
2023-10-19,182.63114958609654,270006,Strategy Fund
2023-10-19,133.36239843377876,377010,Strategy Fund
2023-10-19,181.3539510464794,519008,Strategy Fund
2023-10-20,131.0282653400648,Shanghai Composite,Index
2023-10-20,154.23635163461518,040001,Mutual Fund
2023-10-20,133.9788585903305,050001,Mutual Fund
2023-10-20,335.7007816014433,070002,Mutual Fund
2023-10-20,467.9384141624439,110011,Mutual Fund
2023-10-20,356.8158104017047,161005,Mutual Fund
2023-10-20,322.9053453433985,163402,Mutual Fund
2023-10-20,247.38643257614564,202002,Mutual Fund
2023-10-20,356.11295659440276,260116,Mutual Fund
2023-10-20,196.65271417942455,270006,Mutual Fund
2023-10-20,188.19185602536072,377010,Mutual Fund
2023-10-20,140.8195156221841,040001,Strategy Fund
2023-10-20,141.79298774530128,050001,Strategy Fund
2023-10-20,186.80422157864268,070002,Strategy Fund
2023-10-20,248.37551587591494,110011,Strategy Fund
2023-10-20,204.75821123968845,161005,Strategy Fund
2023-10-20,155.88573104817831,163402,Strategy Fund
2023-10-20,190.71475969909906,202002,Strategy Fund
2023-10-20,170.45630024974915,260116,Strategy Fund
2023-10-20,181.48438501931213,270006,Strategy Fund
2023-10-20,131.7608535908463,377010,Strategy Fund
2023-10-20,179.86045259898256,519008,Strategy Fund
2023-10-23,129.10214983956584,Shanghai Composite,Index
2023-10-23,151.95365363042285,040001,Mutual Fund
2023-10-23,132.66586577614527,050001,Mutual Fund
2023-10-23,332.64590448887014,070002,Mutual Fund
2023-10-23,467.51726958969766,110011,Mutual Fund
2023-10-23,352.17720486648255,161005,Mutual Fund
2023-10-23,319.28880547555246,163402,Mutual Fund
2023-10-23,244.56622724477754,202002,Mutual Fund
2023-10-23,351.4834881586756,260116,Mutual Fund
2023-10-23,193.4866054811358,270006,Mutual Fund
2023-10-23,185.78300026823612,377010,Mutual Fund
2023-10-23,137.73483421093385,040001,Strategy Fund
2023-10-23,139.11749572901851,050001,Strategy Fund
2023-10-23,183.15745295058878,070002,Strategy Fund
2023-10-23,246.45224102149453,110011,Strategy Fund
2023-10-23,201.74213413427847,161005,Strategy Fund
2023-10-23,152.4012737852993,163402,Strategy Fund
2023-10-23,187.44275006142786,202002,Strategy Fund
2023-10-23,168.20222816029826,260116,Strategy Fund
2023-10-23,178.42340416187847,270006,Strategy Fund
2023-10-23,129.28348633252688,377010,Strategy Fund
2023-10-23,177.6473186010201,519008,Strategy Fund
2023-10-24,130.10914660831443,Shanghai Composite,Index
2023-10-24,153.36682260918582,040001,Mutual Fund
2023-10-24,133.2495955855603,050001,Mutual Fund
2023-10-24,332.9452858029101,070002,Mutual Fund
2023-10-24,467.4237661357798,110011,Mutual Fund
2023-10-24,354.8537516234678,161005,Mutual Fund
2023-10-24,322.54555129140306,163402,Mutual Fund
2023-10-24,245.37329579468533,202002,Mutual Fund
2023-10-24,351.2374497169644,260116,Mutual Fund
2023-10-24,193.7574867288094,270006,Mutual Fund
2023-10-24,185.8758917683702,377010,Mutual Fund
2023-10-24,138.84978079518964,040001,Strategy Fund
2023-10-24,140.354813602434,050001,Strategy Fund
2023-10-24,184.54753723795272,070002,Strategy Fund
2023-10-24,247.498411589499,110011,Strategy Fund
2023-10-24,203.12998574521072,161005,Strategy Fund
2023-10-24,153.60556083732195,163402,Strategy Fund
2023-10-24,188.85358736933375,202002,Strategy Fund
2023-10-24,169.33551302546152,260116,Strategy Fund
2023-10-24,179.87037527923243,270006,Strategy Fund
2023-10-24,130.27674230928844,377010,Strategy Fund
2023-10-24,178.8867844296127,519008,Strategy Fund
2023-10-25,130.62958319474768,Shanghai Composite,Index
2023-10-25,153.53552611405595,040001,Mutual Fund
2023-10-25,133.1030210304162,050001,Mutual Fund
2023-10-25,330.0486618164248,070002,Mutual Fund
2023-10-25,474.57534975765725,110011,Mutual Fund
2023-10-25,355.0311784992795,161005,Mutual Fund
2023-10-25,322.8680968426944,163402,Mutual Fund
2023-10-25,246.30571431870516,202002,Mutual Fund
2023-10-25,351.62381091165315,260116,Mutual Fund
2023-10-25,193.36997175535177,270006,Mutual Fund
2023-10-25,185.70860346577865,377010,Mutual Fund
2023-10-25,140.43166865832262,040001,Strategy Fund
2023-10-25,141.71752758793437,050001,Strategy Fund
2023-10-25,185.31114628098493,070002,Strategy Fund
2023-10-25,249.4465103963896,110011,Strategy Fund
2023-10-25,204.70729507705485,161005,Strategy Fund
2023-10-25,154.3088907790075,163402,Strategy Fund
2023-10-25,190.62483237034087,202002,Strategy Fund
2023-10-25,170.1095106290166,260116,Strategy Fund
2023-10-25,181.60751790547016,270006,Strategy Fund
2023-10-25,131.1243194463365,377010,Strategy Fund
2023-10-25,180.05125693188756,519008,Strategy Fund
2023-10-26,131.25660519408245,Shanghai Composite,Index
2023-10-26,153.53552611405595,040001,Mutual Fund
2023-10-26,133.83508764608348,050001,Mutual Fund
2023-10-26,331.2038321327823,070002,Mutual Fund
2023-10-26,475.1448401773665,110011,Mutual Fund
2023-10-26,356.41580009542673,161005,Mutual Fund
2023-10-26,322.8680968426944,163402,Mutual Fund
2023-10-26,246.67517289018326,202002,Mutual Fund
2023-10-26,352.5028704389323,260116,Mutual Fund
2023-10-26,195.01361651527228,270006,Mutual Fund
2023-10-26,185.4114697002334,377010,Mutual Fund
2023-10-26,140.3153514025071,040001,Strategy Fund
2023-10-26,141.92000316632993,050001,Strategy Fund
2023-10-26,185.59930649803061,070002,Strategy Fund
2023-10-26,250.39929675237485,110011,Strategy Fund
2023-10-26,205.31487910766316,161005,Strategy Fund
2023-10-26,154.40107457183822,163402,Strategy Fund
2023-10-26,190.94909585904352,202002,Strategy Fund
2023-10-26,171.03774557945857,260116,Strategy Fund
2023-10-26,181.81431782276331,270006,Strategy Fund
2023-10-26,131.23194698882202,377010,Strategy Fund
2023-10-26,180.55886959375854,519008,Strategy Fund
2023-10-27,132.55604558550388,Shanghai Composite,Index
2023-10-27,156.88260058334237,040001,Mutual Fund
2023-10-27,135.3072736101904,050001,Mutual Fund
2023-10-27,336.403732297267,070002,Mutual Fund
2023-10-27,484.1725921407363,110011,Mutual Fund
2023-10-27,364.114381377488,161005,Mutual Fund
2023-10-27,327.03309529196514,163402,Mutual Fund
2023-10-27,249.3392647573972,202002,Mutual Fund
2023-10-27,358.8831723938769,260116,Mutual Fund
2023-10-27,200.51300050100292,270006,Mutual Fund
2023-10-27,190.8625669094203,377010,Mutual Fund
2023-10-27,142.5964832243263,040001,Strategy Fund
2023-10-27,143.5915609235154,050001,Strategy Fund
2023-10-27,189.75566985326634,070002,Strategy Fund
2023-10-27,254.02747369579023,110011,Strategy Fund
2023-10-27,209.30940052810575,161005,Strategy Fund
2023-10-27,157.1148408215587,163402,Strategy Fund
2023-10-27,193.76013650491595,202002,Strategy Fund
2023-10-27,174.5664606363779,260116,Strategy Fund
2023-10-27,184.32064943386436,270006,Strategy Fund
2023-10-27,133.3546270793353,377010,Strategy Fund
2023-10-27,183.78617162499296,519008,Strategy Fund
2023-10-30,132.71511284020653,Shanghai Composite,Index
2023-10-30,158.46711484923412,040001,Mutual Fund
2023-10-30,136.48444689059903,050001,Mutual Fund
2023-10-30,339.2631640217938,070002,Mutual Fund
2023-10-30,487.4165485080793,110011,Mutual Fund
2023-10-30,367.2457650573343,161005,Mutual Fund
2023-10-30,330.13990969723886,163402,Mutual Fund
2023-10-30,249.5636700956788,202002,Mutual Fund
2023-10-30,361.64657282130986,260116,Mutual Fund
2023-10-30,203.320182508017,270006,Mutual Fund
2023-10-30,193.38195279262467,377010,Mutual Fund
2023-10-30,144.22737260270935,040001,Strategy Fund
2023-10-30,144.57639418789464,050001,Strategy Fund
2023-10-30,194.2810521988213,070002,Strategy Fund
2023-10-30,254.27288376778588,110011,Strategy Fund
2023-10-30,211.65956765172749,161005,Strategy Fund
2023-10-30,160.36752667819522,163402,Strategy Fund
2023-10-30,195.1436940119345,202002,Strategy Fund
2023-10-30,176.00184533884087,260116,Strategy Fund
2023-10-30,185.39936684796092,270006,Strategy Fund
2023-10-30,135.34503034477194,377010,Strategy Fund
2023-10-30,185.12742670769305,519008,Strategy Fund
2023-10-31,132.59566923865034,Shanghai Composite,Index
2023-10-31,158.46711484923412,040001,Mutual Fund
2023-10-31,135.6109464304992,050001,Mutual Fund
2023-10-31,338.0418166313153,070002,Mutual Fund
2023-10-31,482.59112467784934,110011,Mutual Fund
2023-10-31,367.2457650573343,161005,Mutual Fund
2023-10-31,329.281545932026,163402,Mutual Fund
2023-10-31,249.3390627925927,202002,Mutual Fund
2023-10-31,359.40436406981775,260116,Mutual Fund
2023-10-31,201.81561315745768,270006,Mutual Fund
2023-10-31,191.25475131190578,377010,Mutual Fund
2023-10-31,143.4797221542297,040001,Strategy Fund
2023-10-31,144.63511349461845,050001,Strategy Fund
2023-10-31,193.46905751521302,070002,Strategy Fund
2023-10-31,254.86780635467784,110011,Strategy Fund
2023-10-31,211.28563319302089,161005,Strategy Fund
2023-10-31,159.61874614991982,163402,Strategy Fund
2023-10-31,194.85403067844186,202002,Strategy Fund
2023-10-31,175.63412862203566,260116,Strategy Fund
2023-10-31,185.3854755729611,270006,Strategy Fund
2023-10-31,135.10121052781844,377010,Strategy Fund
2023-10-31,185.2160021742821,519008,Strategy Fund
2023-11-01,132.78130317558444,Shanghai Composite,Index
2023-11-01,157.7698595438975,040001,Mutual Fund
2023-11-01,135.46177438942567,050001,Mutual Fund
2023-11-01,336.8248660914426,070002,Mutual Fund
2023-11-01,484.90756207630295,110011,Mutual Fund
2023-11-01,368.6412989645522,161005,Mutual Fund
2023-11-01,327.40464112021345,163402,Mutual Fund
2023-11-01,250.6356259191142,202002,Mutual Fund
2023-11-01,359.40436406981775,260116,Mutual Fund
2023-11-01,202.36051531298278,270006,Mutual Fund
2023-11-01,189.45695664957387,377010,Mutual Fund
2023-11-01,142.35541195647286,040001,Strategy Fund
2023-11-01,144.00420614001965,050001,Strategy Fund
2023-11-01,192.697605760062,070002,Strategy Fund
2023-11-01,256.0966962097876,110011,Strategy Fund
2023-11-01,210.72928197969497,161005,Strategy Fund
2023-11-01,158.8537497276511,163402,Strategy Fund
2023-11-01,194.1075810785021,202002,Strategy Fund
2023-11-01,175.44748318864418,260116,Strategy Fund
2023-11-01,184.64692844878402,270006,Strategy Fund
2023-11-01,134.6425126868078,377010,Strategy Fund
2023-11-01,185.13639971400104,519008,Strategy Fund
2023-11-02,132.18378731129434,Shanghai Composite,Index
2023-11-02,155.65574342600925,040001,Mutual Fund
2023-11-02,134.73028080772278,050001,Mutual Fund
2023-11-02,335.51124911368595,070002,Mutual Fund
2023-11-02,482.7739688031672,110011,Mutual Fund
2023-11-02,366.46631530066134,161005,Mutual Fund
2023-11-02,324.6544421348037,163402,Mutual Fund
2023-11-02,249.90878260394877,202002,Mutual Fund
2023-11-02,357.78704443150355,260116,Mutual Fund
2023-11-02,200.64045093282243,270006,Mutual Fund
2023-11-02,187.0887446914542,377010,Mutual Fund
2023-11-02,141.0535141434466,040001,Strategy Fund
2023-11-02,143.13776122774487,050001,Strategy Fund
2023-11-02,191.2107168117829,070002,Strategy Fund
2023-11-02,254.7225982263199,110011,Strategy Fund
2023-11-02,209.36450970079736,161005,Strategy Fund
2023-11-02,157.52883352239505,163402,Strategy Fund
2023-11-02,192.79084730441926,202002,Strategy Fund
2023-11-02,174.416914853445,260116,Strategy Fund
2023-11-02,183.52975464597614,270006,Strategy Fund
2023-11-02,133.70989124641432,377010,Strategy Fund
2023-11-02,184.09559916961044,519008,Strategy Fund
2023-11-03,133.12229220120454,Shanghai Composite,Index
2023-11-03,157.41465332672317,040001,Mutual Fund
2023-11-03,135.75423094186146,050001,Mutual Fund
2023-11-03,338.4637481058863,070002,Mutual Fund
2023-11-03,492.67083516363215,110011,Mutual Fund
2023-11-03,369.21481266541633,161005,Mutual Fund
2023-11-03,327.18674678345513,163402,Mutual Fund
2023-11-03,251.8580711082596,202002,Mutual Fund
2023-11-03,361.5438083980343,260116,Mutual Fund
2023-11-03,203.38922511060215,270006,Mutual Fund
2023-11-03,190.15700010439403,377010,Mutual Fund
2023-11-03,142.40898163539566,040001,Strategy Fund
2023-11-03,144.15993506319114,050001,Strategy Fund
2023-11-03,194.2025863045121,070002,Strategy Fund
2023-11-03,256.6864162504126,110011,Strategy Fund
2023-11-03,211.12602415059118,161005,Strategy Fund
2023-11-03,160.08947124991548,163402,Strategy Fund
2023-11-03,194.25491870666997,202002,Strategy Fund
2023-11-03,175.58133302266737,260116,Strategy Fund
2023-11-03,184.72286969457159,270006,Strategy Fund
2023-11-03,135.37624094307986,377010,Strategy Fund
2023-11-03,185.62789356318694,519008,Strategy Fund
2023-11-06,134.33370506023553,Shanghai Composite,Index
2023-11-06,160.5786878585903,040001,Mutual Fund
2023-11-06,137.51903594410564,050001,Mutual Fund
2023-11-06,343.64224345190644,070002,Mutual Fund
2023-11-06,499.61749393943944,110011,Mutual Fund
2023-11-06,373.4977044923352,161005,Mutual Fund
2023-11-06,332.71620280409553,163402,Mutual Fund
2023-11-06,253.16773307802256,202002,Mutual Fund
2023-11-06,362.4115135381896,260116,Mutual Fund
2023-11-06,208.16887190070133,270006,Mutual Fund
2023-11-06,195.2151763071709,377010,Mutual Fund
2023-11-06,144.09130602997533,040001,Strategy Fund
2023-11-06,144.4204072081477,050001,Strategy Fund
2023-11-06,198.03119013456765,070002,Strategy Fund
2023-11-06,258.18778389864633,110011,Strategy Fund
2023-11-06,213.4424459611043,161005,Strategy Fund
2023-11-06,162.9303252282601,163402,Strategy Fund
2023-11-06,195.56718584842633,202002,Strategy Fund
2023-11-06,177.11810897353524,260116,Strategy Fund
2023-11-06,185.2924594190928,270006,Strategy Fund
2023-11-06,136.95955982387318,377010,Strategy Fund
2023-11-06,186.67251192028493,519008,Strategy Fund
2023-11-07,134.27997157821144,Shanghai Composite,Index
2023-11-07,159.51886851872362,040001,Mutual Fund
2023-11-07,136.927704089546,050001,Mutual Fund
2023-11-07,342.302038702444,070002,Mutual Fund
2023-11-07,493.9218545085298,110011,Mutual Fund
2023-11-07,372.1531127561627,161005,Mutual Fund
2023-11-07,332.25040012016984,163402,Mutual Fund
2023-11-07,252.0031615058637,202002,Mutual Fund
2023-11-07,360.41825021372955,260116,Mutual Fund
2023-11-07,207.77335104408996,270006,Mutual Fund
2023-11-07,193.82914855539002,377010,Mutual Fund
2023-11-07,143.8560754753284,040001,Strategy Fund
2023-11-07,144.40876651217062,050001,Strategy Fund
2023-11-07,198.2796739938517,070002,Strategy Fund
2023-11-07,257.343731417431,110011,Strategy Fund
2023-11-07,212.98149136806393,161005,Strategy Fund
2023-11-07,163.2215247065252,163402,Strategy Fund
2023-11-07,195.22649376961476,202002,Strategy Fund
2023-11-07,176.57041451223918,260116,Strategy Fund
2023-11-07,185.11557771789762,270006,Strategy Fund
2023-11-07,137.09116496407515,377010,Strategy Fund
2023-11-07,186.4602108491703,519008,Strategy Fund
2023-11-08,134.0651236236863,Shanghai Composite,Index
2023-11-08,159.69433927409423,040001,Mutual Fund
2023-11-08,136.64015591095796,050001,Mutual Fund
2023-11-08,344.5954623617504,070002,Mutual Fund
2023-11-08,492.7858342431602,110011,Mutual Fund
2023-11-08,372.3391893125408,161005,Mutual Fund
2023-11-08,332.25040012016984,163402,Mutual Fund
2023-11-08,251.49915518285195,202002,Mutual Fund
2023-11-08,359.0486608629174,260116,Mutual Fund
2023-11-08,207.83568304940317,270006,Mutual Fund
2023-11-08,194.0617435336565,377010,Mutual Fund
2023-11-08,143.19220489230494,040001,Strategy Fund
2023-11-08,143.53910929001256,050001,Strategy Fund
2023-11-08,198.7247156888996,070002,Strategy Fund
2023-11-08,257.49009366874975,110011,Strategy Fund
2023-11-08,212.78477689672178,161005,Strategy Fund
2023-11-08,163.31400952599049,163402,Strategy Fund
2023-11-08,194.48665588232953,202002,Strategy Fund
2023-11-08,176.7870847497425,260116,Strategy Fund
2023-11-08,184.21005829832666,270006,Strategy Fund
2023-11-08,136.92074441113985,377010,Strategy Fund
2023-11-08,186.45333180732354,519008,Strategy Fund
2023-11-09,134.1053431607734,Shanghai Composite,Index
2023-11-09,159.69433927409423,040001,Mutual Fund
2023-11-09,136.4898517394559,050001,Mutual Fund
2023-11-09,345.62924874883555,070002,Mutual Fund
2023-11-09,491.30747674043073,110011,Mutual Fund
2023-11-09,370.8125986363593,161005,Mutual Fund
2023-11-09,329.75852211926855,163402,Mutual Fund
2023-11-09,251.72550442251648,202002,Mutual Fund
2023-11-09,359.8026630507295,260116,Mutual Fund
2023-11-09,208.10586943736743,270006,Mutual Fund
2023-11-09,195.3425510409786,377010,Mutual Fund
2023-11-09,143.67346245534648,040001,Strategy Fund
2023-11-09,144.34403462077168,050001,Strategy Fund
2023-11-09,197.57987287846893,070002,Strategy Fund
2023-11-09,257.24146784217976,110011,Strategy Fund
2023-11-09,212.61438482625442,161005,Strategy Fund
2023-11-09,162.79530723754513,163402,Strategy Fund
2023-11-09,195.09500917708172,202002,Strategy Fund
2023-11-09,176.77662495896845,260116,Strategy Fund
2023-11-09,185.13549647097955,270006,Strategy Fund
2023-11-09,136.80191458725804,377010,Strategy Fund
2023-11-09,186.78251100005468,519008,Strategy Fund
2023-11-10,133.47504804791777,Shanghai Composite,Index
2023-11-10,158.8160204080867,040001,Mutual Fund
2023-11-10,135.90294537697625,050001,Mutual Fund
2023-11-10,346.11312969708393,070002,Mutual Fund
2023-11-10,483.1517726265395,110011,Mutual Fund
2023-11-10,368.58772304454124,161005,Mutual Fund
2023-11-10,328.1097295086722,163402,Mutual Fund
2023-11-10,250.9199828083644,202002,Mutual Fund
2023-11-10,358.0396300017809,260116,Mutual Fund
2023-11-10,207.1277718510118,270006,Mutual Fund
2023-11-10,193.83841339796308,377010,Mutual Fund
2023-11-10,142.46971173772943,040001,Strategy Fund
2023-11-10,143.68690370626598,050001,Strategy Fund
2023-11-10,196.63971841521075,070002,Strategy Fund
2023-11-10,255.15459719604516,110011,Strategy Fund
